date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:34	4136/4136	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/new-program-for-musicians/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/new-program-for-musicians/feed/index.html	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:34	2467/2467	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:34%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fnew-program-for-musicians%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed2e5b.json	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:55:34%20GMT	https://navdemo1/demo/angio/demo1/?p=124	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexd4a6.html	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:37	2647/2647	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:55:36%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fnew-program-for-musicians%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed2e36	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:37	265/265	---MCZ	200	added ('OK')	text/plain	etag:W/%2267db0a38-37c%22	https://secure.gravatar.com/robots.txt		(from https://navdemo1/demo/angio/demo1/music-video-blocks/)
21:25:39	76910/76910	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:37%20GMT	https://navdemo1/demo/angio/demo1/new-program-for-musicians/?replytocom=28	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/new-program-for-musicians/index094c.html	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:40	76996/76996	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:39%20GMT	https://navdemo1/demo/angio/demo1/music-video-blocks/?replytocom=17	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/music-video-blocks/indexa79a.html	(from https://navdemo1/demo/angio/demo1/music-video-blocks/)
21:25:40	76910/76910	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:39%20GMT	https://navdemo1/demo/angio/demo1/new-program-for-musicians/?replytocom=30	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/new-program-for-musicians/index7c98.html	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:25:43	753/753	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:40%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/categories/1	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/categories/1	(from https://navdemo1/demo/angio/demo1/category/uncategorized/)
21:25:44	70871/70871	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:41%20GMT	https://navdemo1/demo/angio/demo1/tag/video/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/tag/video/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:25:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:55:42%20GMT	https://navdemo1/demo/angio/demo1/?p=220	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index156c.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/)
21:25:46	1580/1580	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:42%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/220	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/220	(from https://navdemo1/demo/angio/demo1/dates-horizontal/)
21:25:50	81684/81684	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:49%20GMT	https://navdemo1/demo/angio/demo1/product/joker-black-top/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/joker-black-top/index.html	(from https://navdemo1/demo/angio/demo1/shop/)
21:25:51	2279/2279	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:47%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fphotos%2Fphotos-3-columns%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed0040	(from https://navdemo1/demo/angio/demo1/photos/photos-3-columns/)
21:25:52	2279/2279	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:48%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fphotos%2Fphotos-2-columns%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedc048	(from https://navdemo1/demo/angio/demo1/photos/photos-2-columns/)
21:25:54	6189/6189	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-category/clothing/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/clothing/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-category/clothing/)
21:25:55	75319/75319	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:54%20GMT	http://navdemo1/demo/angio/demo1/shop/?removed_item=1	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/shop/indexaafe.html	(from https://navdemo1/demo/angio/demo1/cart/?remove_item=754dda4b1ba34c6fa89716b85d68532b&_wpnonce=b8e1973a55)
21:25:56	760/760	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:55:52%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/39	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/39	(from https://navdemo1/demo/angio/demo1/product-category/clothing/)
21:26:00	823/823	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product/solid-black-top/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/solid-black-top/feed/index.html	(from https://navdemo1/demo/angio/demo1/product/solid-black-top/)
21:26:01	71426/71426	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:57%20GMT	https://navdemo1/demo/angio/demo1/product-tag/style/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/style/index.html	(from https://navdemo1/demo/angio/demo1/product/solid-black-top/)
21:26:02	71418/71418	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:55:58%20GMT	https://navdemo1/demo/angio/demo1/product-tag/swag/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/swag/index.html	(from https://navdemo1/demo/angio/demo1/product/solid-black-top/)
21:26:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2024%20Jun%202025%2015:56:00%20GMT	https://navdemo1/demo/angio/demo1/cart/?undo_item=754dda4b1ba34c6fa89716b85d68532b&_wpnonce=b8e1973a55	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/cart/index22f8.html	(from https://navdemo1/demo/angio/demo1/product/solid-black-top/?add-to-cart=1105)
21:26:03	5208/5208	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-category/music/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-category/music/)
21:26:05	732/732	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:04%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/52	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/52.json	(from https://navdemo1/demo/angio/demo1/product-tag/bass/)
21:26:08	69678/69678	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:04%20GMT	https://navdemo1/demo/angio/demo1/product-category/music/?add-to-cart=1092	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/index5bce.html	(from https://navdemo1/demo/angio/demo1/product-category/music/)
21:26:09	69678/69678	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:05%20GMT	https://navdemo1/demo/angio/demo1/product-category/music/?add-to-cart=1088	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/index3093.html	(from https://navdemo1/demo/angio/demo1/product-category/music/)
21:26:09	2241/2241	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/bass/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/bass/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/bass/)
21:26:11	66120/66120	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:07%20GMT	https://navdemo1/demo/angio/demo1/product-tag/bass/?add-to-cart=1090	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/bass/index2456.html	(from https://navdemo1/demo/angio/demo1/product-tag/bass/)
21:26:11	65873/65873	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:11%20GMT	https://navdemo1/demo/angio/demo1/product-tag/single/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/single/index.html	(from https://navdemo1/demo/angio/demo1/product/circles/)
21:26:13	796/796	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product/spiral/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/spiral/feed/index.html	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:13	2417/2417	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:13%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fspiral%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed53bf.json	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:15	2595/2595	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:56:15%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fspiral%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed5dac	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:15	65842/65842	---M--	200	added ('OK')	image/jpeg	etag:%2267463067-10132%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product3.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product3.jpg	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:16	46960/46960	---M--	200	added ('OK')	image/jpeg	etag:%2267463067-b770%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product3-600x600.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product3-600x600.jpg	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:20	80204/80204	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:18%20GMT	https://navdemo1/demo/angio/demo1/product/spiral/?add-to-cart=1092	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/spiral/index5bce.html	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:20	80205/80205	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:18%20GMT	https://navdemo1/demo/angio/demo1/product/spiral/?add-to-cart=1090	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/spiral/index2456.html	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:26:23	880/880	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:19%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/46	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/46	(from https://navdemo1/demo/angio/demo1/product-category/music/vinyls/)
21:26:24	69964/69964	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:20%20GMT	https://navdemo1/demo/angio/demo1/product-category/music/vinyls/?add-to-cart=1092	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/vinyls/index5bce.html	(from https://navdemo1/demo/angio/demo1/product-category/music/vinyls/)
21:26:26	65749/65749	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:22%20GMT	https://navdemo1/demo/angio/demo1/product-tag/beats/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/beats/index.html	(from https://navdemo1/demo/angio/demo1/product/helmet/)
21:26:26	69964/69964	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:22%20GMT	https://navdemo1/demo/angio/demo1/product-category/music/vinyls/?add-to-cart=1088	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/vinyls/index3093.html	(from https://navdemo1/demo/angio/demo1/product-category/music/vinyls/)
21:26:27	67669/67669	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:26%20GMT	https://navdemo1/demo/angio/demo1/product-tag/drum-and-bass/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/drum-and-bass/index.html	(from https://navdemo1/demo/angio/demo1/product/helmet/)
21:26:27	70792/70792	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:27%20GMT	https://navdemo1/demo/angio/demo1/product-tag/fashion/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/fashion/index.html	(from https://navdemo1/demo/angio/demo1/product/stylish-black-shirt/)
21:26:29	904/904	---MC-	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/feed/index.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:29	2808/2808	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:29%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product/1089	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product/1089.json	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:31	2597/2597	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:31%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fblack-open-front-long-sleeve-knit-cardigan%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed3efd.json	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:56:31%20GMT	https://navdemo1/demo/angio/demo1/?p=1089	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexf8dc.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:32	68683/68683	---M--	200	added ('OK')	image/jpeg	etag:%2267463067-10c4b%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product4.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product4.jpg	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:33	51731/51731	---M--	200	added ('OK')	image/jpeg	etag:%2267463067-ca13%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product4-600x600.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/10/product4-600x600.jpg	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:37	83542/83542	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:35%20GMT	https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/?add-to-cart=1091	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/index8637.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:38	85056/85056	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:36%20GMT	https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/?add-to-cart=1105	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/index5cbb.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:39	68499/68499	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:35%20GMT	https://navdemo1/demo/angio/demo1/product-tag/knit/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/knit/index.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:26:40	66671/66671	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:36%20GMT	https://navdemo1/demo/angio/demo1/shop/page/2/?add-to-cart=1088	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/shop/page/2/index3093.html	(from https://navdemo1/demo/angio/demo1/shop/page/2/)
21:26:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:56:39%20GMT	https://navdemo1/demo/angio/demo1/shop/page/1/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/shop/page/1/index.html	(from https://navdemo1/demo/angio/demo1/shop/page/2/)
21:26:40	2248/2248	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:39%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fcontact%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed23bc	(from https://navdemo1/demo/angio/demo1/contact/)
21:26:42	2291/2291	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:42%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Fcenter-image%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed6f0a.json	(from https://navdemo1/demo/angio/demo1/layouts/center-image/)
21:26:44	2434/2434	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:56:44%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Fcenter-image%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed8b18	(from https://navdemo1/demo/angio/demo1/layouts/center-image/)
21:26:46	4755/4755	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:46%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/453	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/453	(from https://navdemo1/demo/angio/demo1/layouts/simple-title/)
21:26:47	4975/4975	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:46%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/479	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/479.json	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:26:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:56:48%20GMT	https://navdemo1/demo/angio/demo1/?p=479	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index5657.html	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:26:48	2337/2337	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:48%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Ffullscreen-scroll-perspective-fx%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embeda80a.json	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:26:51	2480/2480	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:56:50%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Ffullscreen-scroll-perspective-fx%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed0e03	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:26:53	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%22666e8fe7-e688%22	https://navdemo1/demo/angio/demo1/wp-includes/css/dashicons.min.css?ver=6.7.2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-includes/css/dashicons.mind1c0.css	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
21:26:53	2424/2424	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:52%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Falbum%2Fcity-life%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed03f8	(from https://navdemo1/demo/angio/demo1/album/city-life/)
21:26:53	2233/2233	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:53%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fcart%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed258e	(from https://navdemo1/demo/angio/demo1/cart/)
21:26:53	2358/2358	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:56:53%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fhome-albums-slider-2%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed9985	(from https://navdemo1/demo/angio/demo1/home-albums-slider-2/)
21:26:54	6061/6061	---MCZ	200	added ('OK')	text/css	etag:W/%2267462ebd-17ad%22	https://navdemo1/demo/angio/demo1/wp-includes/css/buttons.min.css?ver=6.7.2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-includes/css/buttons.mind1c0.css	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
21:26:55	28448/28448	---MCZ	200	added ('OK')	text/css	etag:W/%2267462eb5-6f20%22	https://navdemo1/demo/angio/demo1/wp-admin/css/forms.min.css?ver=6.7.2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-admin/css/forms.mind1c0.css	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
21:26:56	3200/3200	---MCZ	200	added ('OK')	text/css	etag:W/%2267462eb5-c80%22	https://navdemo1/demo/angio/demo1/wp-admin/css/l10n.min.css?ver=6.7.2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-admin/css/l10n.mind1c0.css	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
21:26:57	6424/6424	---MCZ	200	added ('OK')	text/css	etag:W/%2267462eb5-1918%22	https://navdemo1/demo/angio/demo1/wp-admin/css/login.min.css?ver=6.7.2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-admin/css/login.mind1c0.css	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
21:26:58	2944/2944	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:56:58%20GMT	https://navdemo1/demo/angio/demo1/wp-login.php?action=lostpassword	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-loginc2b6.html	(from https://navdemo1/demo/angio/demo1/wp-login.php?redirect_to=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fwp-admin%2F%26reauth=1)
